x-axis,3,REF2
+1.27772500E-03,-13.31566791E-03,-3.13534817E-03
+1.27775000E-03,-13.33767137E-03,-2.79973175E-03
+1.27777500E-03,-13.32262922E-03,-2.52907466E-03
+1.27780000E-03,-13.28135188E-03,-2.22632881E-03
+1.27782500E-03,-13.17057684E-03,-2.02230053E-03
+1.27785000E-03,-13.03608303E-03,-1.80976688E-03
+1.27787500E-03,-12.83889787E-03,-1.53190213E-03
+1.27790000E-03,-12.61442765E-03,-1.36228515E-03
+1.27792500E-03,-12.37305947E-03,-1.21053609E-03
+1.27795000E-03,-12.07479198E-03,-1.05939247E-03
+1.27797500E-03,-11.78787433E-03,-989.61406E-06
+1.27800000E-03,-11.45659758E-03,-910.99924E-06
+1.27802500E-03,-11.11054521E-03,-916.81240E-06
+1.27805000E-03,-10.75928391E-03,-985.30304E-06
+1.27807500E-03,-10.38728701E-03,-1.03650044E-03
+1.27810000E-03,-10.03282607E-03,-1.20220651E-03
+1.27812500E-03,-9.68628435E-03,-1.37585230E-03
+1.27815000E-03,-9.35970123E-03,-1.62545991E-03
+1.27817500E-03,-9.04330020E-03,-1.86092478E-03
+1.27820000E-03,-8.73745269E-03,-2.05996967E-03
+1.27822500E-03,-8.46590011E-03,-2.33290801E-03
+1.27825000E-03,-8.24680193E-03,-2.68171137E-03
+1.27827500E-03,-8.02405817E-03,-3.06990100E-03
+1.27830000E-03,-7.88511313E-03,-3.38403888E-03
+1.27832500E-03,-7.77481117E-03,-3.68466871E-03
+1.27835000E-03,-7.70301354E-03,-3.99413557E-03
+1.27837500E-03,-7.67814299E-03,-4.35683775E-03
+1.27840000E-03,-7.69209156E-03,-4.59724833E-03
+1.27842500E-03,-7.76414276E-03,-4.87531810E-03
+1.27845000E-03,-7.89793404E-03,-5.11320110E-03
+1.27847500E-03,-8.05033829E-03,-5.31060667E-03
+1.27850000E-03,-8.24462260E-03,-5.57476738E-03
+1.27852500E-03,-8.49079749E-03,-5.80540413E-03
+1.27855000E-03,-8.76203982E-03,-6.11526205E-03
+1.27857500E-03,-9.04371930E-03,-6.02602494E-03
+1.27860000E-03,-9.36162247E-03,-6.10858988E-03
+1.27862500E-03,-9.68984641E-03,-6.14137151E-03
+1.27865000E-03,-10.06627072E-03,-6.11272603E-03
+1.27867500E-03,-10.41601330E-03,-6.07900851E-03
+1.27870000E-03,-10.81697710E-03,-6.00816576E-03
+1.27872500E-03,-11.15419425E-03,-5.82865887E-03
+1.27875000E-03,-11.52597648E-03,-5.68036273E-03
+1.27877500E-03,-11.86609810E-03,-5.41990942E-03
+1.27880000E-03,-12.18698745E-03,-5.23883196E-03
+1.27882500E-03,-12.48751808E-03,-5.03649998E-03
+1.27885000E-03,-12.74620724E-03,-4.78360618E-03
+1.27887500E-03,-12.99314285E-03,-4.38968029E-03
+1.27890000E-03,-13.19095667E-03,-4.06227887E-03
+1.27892500E-03,-13.36608499E-03,-3.71537594E-03
+1.27895000E-03,-13.45955503E-03,-3.37774391E-03
+1.27897500E-03,-13.53046441E-03,-3.01863033E-03
+1.27900000E-03,-13.55755921E-03,-2.63739207E-03
+1.27902500E-03,-13.56012418E-03,-2.43787923E-03
+1.27905000E-03,-13.48932154E-03,-2.21267754E-03
+1.27907500E-03,-13.40259030E-03,-1.84912690E-03
+1.27910000E-03,-13.24615815E-03,-1.62277253E-03
+1.27912500E-03,-13.06977282E-03,-1.37810701E-03
+1.27915000E-03,-12.83484313E-03,-1.19797539E-03
+1.27917500E-03,-12.58207507E-03,-1.04642110E-03
+1.27920000E-03,-12.28779418E-03,-943.36237E-06
+1.27922500E-03,-11.98236639E-03,-838.70713E-06
+1.27925000E-03,-11.65522608E-03,-843.83465E-06
+1.27927500E-03,-11.29245515E-03,-955.88961E-06
+1.27930000E-03,-10.95375667E-03,-1.03631531E-03
+1.27932500E-03,-10.59585246E-03,-1.09549465E-03
+1.27935000E-03,-10.22489879E-03,-1.14502831E-03
+1.27937500E-03,-9.88638483E-03,-1.30875163E-03
+1.27940000E-03,-9.54482892E-03,-1.58587405E-03
+1.27942500E-03,-9.22972589E-03,-1.86321838E-03
+1.27945000E-03,-8.92917445E-03,-2.10944152E-03
+1.27947500E-03,-8.67439711E-03,-2.37995810E-03
+1.27950000E-03,-8.42108301E-03,-2.72995094E-03
+1.27952500E-03,-8.22366810E-03,-2.93461813E-03
+1.27955000E-03,-8.06600819E-03,-3.37867015E-03
+1.27957500E-03,-7.95059257E-03,-3.68776856E-03
+1.27960000E-03,-7.87768357E-03,-3.94904983E-03
+1.27962500E-03,-7.86746230E-03,-4.30704751E-03
+1.27965000E-03,-7.86461452E-03,-4.73600100E-03
+1.27967500E-03,-7.93170071E-03,-5.05591948E-03
+1.27970000E-03,-8.03589042E-03,-5.25788573E-03
+1.27972500E-03,-8.19129713E-03,-5.50813677E-03
+1.27975000E-03,-8.37898827E-03,-5.76868716E-03
+1.27977500E-03,-8.59478006E-03,-5.88380850E-03
+1.27980000E-03,-8.84785114E-03,-5.97525871E-03
+1.27982500E-03,-9.13871680E-03,-6.01769838E-03
+1.27985000E-03,-9.42478449E-03,-6.19032446E-03
+1.27987500E-03,-9.77076901E-03,-6.27374509E-03
+1.27990000E-03,-10.08985351E-03,-6.19760688E-03
+1.27992500E-03,-10.45052682E-03,-6.03955139E-03
+1.27995000E-03,-10.77587252E-03,-5.96017706E-03
+1.27997500E-03,-11.14964503E-03,-5.79458979E-03
+1.28000000E-03,-11.46407659E-03,-5.63052154E-03
+1.28002500E-03,-11.84272636E-03,-5.45615332E-03
+1.28005000E-03,-12.14330645E-03,-5.17165560E-03
+1.28007500E-03,-12.41998142E-03,-4.96241176E-03
+1.28010000E-03,-12.68742861E-03,-4.61742313E-03
+1.28012500E-03,-12.90731675E-03,-4.30963388E-03
+1.28015000E-03,-13.11524661E-03,-3.99538202E-03
+1.28017500E-03,-13.26518117E-03,-3.75942207E-03
+1.28020000E-03,-13.39367669E-03,-3.35455127E-03
+1.28022500E-03,-13.46284031E-03,-3.05447261E-03
+1.28025000E-03,-13.49478373E-03,-2.75365493E-03
+1.28027500E-03,-13.47220378E-03,-2.46898234E-03
+1.28030000E-03,-13.39921638E-03,-2.12056913E-03
+1.28032500E-03,-13.30857483E-03,-1.77840507E-03
+1.28035000E-03,-13.17427549E-03,-1.60232758E-03
+1.28037500E-03,-12.97433360E-03,-1.42240159E-03
+1.28040000E-03,-12.79694243E-03,-1.26150585E-03
+1.28042500E-03,-12.53195286E-03,-1.11068696E-03
+1.28045000E-03,-12.29476153E-03,-1.03064447E-03
+1.28047500E-03,-11.96334910E-03,-945.33305E-06
+1.28050000E-03,-11.64767923E-03,-911.95413E-06
+1.28052500E-03,-11.31936845E-03,-916.50787E-06
+1.28055000E-03,-10.96587355E-03,-1.04994789E-03
+1.28057500E-03,-10.61034013E-03,-1.03556364E-03
+1.28060000E-03,-10.27870337E-03,-1.13892057E-03
+1.28062500E-03,-9.93785902E-03,-1.41175338E-03
+1.28065000E-03,-9.61205502E-03,-1.62701179E-03
+1.28067500E-03,-9.28963549E-03,-1.80066542E-03
+1.28070000E-03,-9.00367544E-03,-2.08971387E-03
+1.28072500E-03,-8.72708881E-03,-2.40037652E-03
+1.28075000E-03,-8.51514974E-03,-2.70546994E-03
+1.28077500E-03,-8.30333761E-03,-3.00040481E-03
+1.28080000E-03,-8.14124999E-03,-3.24581114E-03
+1.28082500E-03,-8.01009151E-03,-3.51146162E-03
+1.28085000E-03,-7.92157623E-03,-3.89027210E-03
+1.28087500E-03,-7.88082503E-03,-4.28600285E-03
+1.28090000E-03,-7.90688685E-03,-4.56507696E-03
+1.28092500E-03,-7.95613347E-03,-4.90352911E-03
+1.28095000E-03,-8.04934993E-03,-5.04176740E-03
+1.28097500E-03,-8.15629938E-03,-5.28571864E-03
+1.28100000E-03,-8.32315662E-03,-5.59269259E-03
+1.28102500E-03,-8.54110332E-03,-5.78095721E-03
+1.28105000E-03,-8.77502716E-03,-5.92912551E-03
+1.28107500E-03,-9.04663945E-03,-6.08675315E-03
+1.28110000E-03,-9.34337736E-03,-6.12140205E-03
+1.28112500E-03,-9.64332396E-03,-6.18503080E-03
+1.28115000E-03,-9.96197881E-03,-6.00829270E-03
+1.28117500E-03,-10.30636321E-03,-5.95674826E-03
+1.28120000E-03,-10.65595714E-03,-5.96991319E-03
+1.28122500E-03,-10.97392815E-03,-5.81716914E-03
+1.28125000E-03,-11.34342009E-03,-5.66459635E-03
+1.28127500E-03,-11.67025768E-03,-5.45717334E-03
+1.28130000E-03,-11.95966040E-03,-5.23728942E-03
+1.28132500E-03,-12.24993207E-03,-4.97447497E-03
+1.28135000E-03,-12.50918597E-03,-4.72244139E-03
+1.28137500E-03,-12.75856081E-03,-4.37209669E-03
+1.28140000E-03,-12.96655881E-03,-4.15354003E-03
+1.28142500E-03,-13.12766168E-03,-3.80721992E-03
+1.28145000E-03,-13.26034190E-03,-3.48277905E-03
+1.28147500E-03,-13.34730650E-03,-3.15982886E-03
+1.28150000E-03,-13.38959964E-03,-2.93587905E-03
+1.28152500E-03,-13.39510043E-03,-2.61107004E-03
+1.28155000E-03,-13.35667087E-03,-2.14982246E-03
+1.28157500E-03,-13.28282567E-03,-2.03338472E-03
+1.28160000E-03,-13.16280717E-03,-1.78051174E-03
+1.28162500E-03,-13.01354559E-03,-1.50216276E-03
+1.28165000E-03,-12.80929297E-03,-1.36561716E-03
+1.28167500E-03,-12.60049476E-03,-1.30576515E-03
+1.28170000E-03,-12.34374794E-03,-1.19677145E-03
+1.28172500E-03,-12.07607462E-03,-977.04522E-06
+1.28175000E-03,-11.76478451E-03,-1.06597478E-03
+1.28177500E-03,-11.43440657E-03,-1.02633103E-03
+1.28180000E-03,-11.11029013E-03,-1.03615340E-03
+1.28182500E-03,-10.77159165E-03,-1.08923103E-03
+1.28185000E-03,-10.41908209E-03,-1.12941087E-03
+1.28187500E-03,-10.07510684E-03,-1.39330715E-03
+1.28190000E-03,-9.76653699E-03,-1.61463381E-03
+1.28192500E-03,-9.44643910E-03,-1.77952519E-03
+1.28195000E-03,-9.16326865E-03,-2.01975003E-03
+1.28197500E-03,-8.88761761E-03,-2.30007813E-03
+1.28200000E-03,-8.64868082E-03,-2.52150610E-03
+1.28202500E-03,-8.40318855E-03,-2.79905063E-03
+1.28205000E-03,-8.23006950E-03,-3.12724804E-03
+1.28207500E-03,-8.09661712E-03,-3.47978202E-03
+1.28210000E-03,-7.99939265E-03,-3.81975801E-03
+1.28212500E-03,-7.94436182E-03,-4.12946517E-03
+1.28215000E-03,-7.92501015E-03,-4.36960831E-03
+1.28217500E-03,-7.94509148E-03,-4.76763809E-03
+1.28220000E-03,-8.00565325E-03,-5.04711050E-03
+1.28222500E-03,-8.10866163E-03,-5.29050183E-03
+1.28225000E-03,-8.24910398E-03,-5.43250088E-03
+1.28227500E-03,-8.44785701E-03,-5.61677167E-03
+1.28230000E-03,-8.67499139E-03,-5.67320363E-03
+1.28232500E-03,-8.92021923E-03,-5.91707345E-03
+1.28235000E-03,-9.20539746E-03,-6.12103963E-03
+1.28237500E-03,-9.50841799E-03,-6.04198852E-03
+1.28240000E-03,-9.81596180E-03,-6.01371028E-03
+1.28242500E-03,-10.15566522E-03,-6.03163639E-03
+1.28245000E-03,-10.47903994E-03,-5.96525302E-03
+1.28247500E-03,-10.83482663E-03,-5.88472841E-03
+1.28250000E-03,-11.16950656E-03,-5.72944895E-03
+1.28252500E-03,-11.50568922E-03,-5.57216472E-03
+1.28255000E-03,-11.86473466E-03,-5.27446499E-03
+1.28257500E-03,-12.15118135E-03,-5.00377111E-03
+1.28260000E-03,-12.44414523E-03,-4.75540031E-03
+1.28262500E-03,-12.69564633E-03,-4.53211623E-03
+1.28265000E-03,-12.94435966E-03,-4.28980522E-03
+1.28267500E-03,-13.09589193E-03,-3.95567074E-03
+1.28270000E-03,-13.29514125E-03,-3.60129452E-03
+1.28272500E-03,-13.41394465E-03,-3.31837914E-03
+1.28275000E-03,-13.48304013E-03,-3.07127559E-03
+1.28277500E-03,-13.51797727E-03,-2.76322705E-03
+1.28280000E-03,-13.51996816E-03,-2.50578343E-03
+1.28282500E-03,-13.48352858E-03,-2.04325171E-03
+1.28285000E-03,-13.37372140E-03,-1.78302936E-03
+1.28287500E-03,-13.23499556E-03,-1.64629110E-03
+1.28290000E-03,-13.11337663E-03,-1.48877230E-03
+1.28292500E-03,-12.89752725E-03,-1.36135136E-03
+1.28295000E-03,-12.65935932E-03,-1.16095660E-03
+1.28297500E-03,-12.40881672E-03,-977.38201E-06
+1.28300000E-03,-12.13490420E-03,-986.86699E-06
+1.28302500E-03,-11.83418512E-03,-1.02308736E-03
+1.28305000E-03,-11.53744721E-03,-904.69733E-06
+1.28307500E-03,-11.20302086E-03,-1.04520329E-03
+1.28310000E-03,-10.86605939E-03,-1.18429456E-03
+1.28312500E-03,-10.54541637E-03,-1.35007541E-03
+1.28315000E-03,-10.20122524E-03,-1.49389680E-03
+1.28317500E-03,-9.90370792E-03,-1.60709811E-03
+1.28320000E-03,-9.59998457E-03,-1.87471475E-03
+1.28322500E-03,-9.31457961E-03,-2.07908736E-03
+1.28325000E-03,-9.06132340E-03,-2.42126982E-03
+1.28327500E-03,-8.82283617E-03,-2.66037998E-03
+1.28330000E-03,-8.63672284E-03,-2.96571702E-03
+1.28332500E-03,-8.46836407E-03,-3.28965014E-03
+1.28335000E-03,-8.31586394E-03,-3.57368684E-03
+1.28337500E-03,-8.22622522E-03,-3.88810393E-03
+1.28340000E-03,-8.18426465E-03,-4.20844754E-03
+1.28342500E-03,-8.17448118E-03,-4.40697052E-03
+1.28345000E-03,-8.20525082E-03,-4.78093961E-03
+1.28347500E-03,-8.25443110E-03,-5.05145982E-03
+1.28350000E-03,-8.36279313E-03,-5.28820822E-03
+1.28352500E-03,-8.52354596E-03,-5.50537642E-03
+1.28355000E-03,-8.70674939E-03,-5.68797562E-03
+1.28357500E-03,-8.89849708E-03,-5.78318930E-03
+1.28360000E-03,-9.11135184E-03,-5.91423260E-03
+1.28362500E-03,-9.36748237E-03,-6.03603576E-03
+1.28365000E-03,-9.64006130E-03,-6.09915616E-03
+1.28367500E-03,-9.91453855E-03,-5.96234584E-03
+1.28370000E-03,-10.21211949E-03,-5.90998369E-03
+1.28372500E-03,-10.50596710E-03,-5.82265275E-03
+1.28375000E-03,-10.82982092E-03,-5.73427314E-03
+1.28377500E-03,-11.11799558E-03,-5.66762293E-03
+1.28380000E-03,-11.37850919E-03,-5.38546556E-03
+1.28382500E-03,-11.67090834E-03,-5.16302873E-03
+1.28385000E-03,-11.92052319E-03,-4.97544101E-03
+1.28387500E-03,-12.16837871E-03,-4.72362392E-03
+1.28390000E-03,-12.35712213E-03,-4.45340854E-03
+1.28392500E-03,-12.54908540E-03,-4.11470011E-03
+1.28395000E-03,-12.67491947E-03,-3.82895564E-03
+1.28397500E-03,-12.80725988E-03,-3.63560934E-03
+1.28400000E-03,-12.88002506E-03,-3.28108628E-03
+1.28402500E-03,-12.91864186E-03,-3.01173685E-03
+1.28405000E-03,-12.92949661E-03,-2.79894329E-03
+1.28407500E-03,-12.88675632E-03,-2.36644040E-03
+1.28410000E-03,-12.81830699E-03,-2.18603530E-03
+1.28412500E-03,-12.73192671E-03,-1.97330688E-03
+1.28415000E-03,-12.57910638E-03,-1.73076581E-03
+1.28417500E-03,-12.40076785E-03,-1.60313412E-03
+1.28420000E-03,-12.21539262E-03,-1.47361225E-03
+1.28422500E-03,-12.00037029E-03,-1.32892100E-03
+1.28425000E-03,-11.74992237E-03,-1.25473509E-03
+1.28427500E-03,-11.49279625E-03,-1.16623247E-03
+1.28430000E-03,-11.21327620E-03,-1.19110271E-03
+1.28432500E-03,-10.93100968E-03,-1.31504238E-03
+1.28435000E-03,-10.64225159E-03,-1.38141973E-03
+1.28437500E-03,-10.32554060E-03,-1.43433906E-03
+1.28440000E-03,-10.01614429E-03,-1.55601588E-03
+1.28442500E-03,-9.76978186E-03,-1.75930125E-03
+1.28445000E-03,-9.49735610E-03,-1.95755346E-03
+1.28447500E-03,-9.24038284E-03,-2.13030949E-03
+1.28450000E-03,-8.99669483E-03,-2.33052334E-03
+1.28452500E-03,-8.78654282E-03,-2.55515186E-03
+1.28455000E-03,-8.59357491E-03,-2.89783634E-03
+1.28457500E-03,-8.41797774E-03,-3.18727222E-03
+1.28460000E-03,-8.32963612E-03,-3.45895174E-03
+1.28462500E-03,-8.23246804E-03,-3.74666177E-03
+1.28465000E-03,-8.15281902E-03,-3.95965583E-03
+1.28467500E-03,-8.12815742E-03,-4.23715122E-03
+1.28470000E-03,-8.11914914E-03,-4.54769900E-03
+1.28472500E-03,-8.15762694E-03,-4.68708243E-03
+1.28475000E-03,-8.22694252E-03,-4.96899468E-03
+1.28477500E-03,-8.32224485E-03,-5.05628311E-03
+1.28480000E-03,-8.46815241E-03,-5.24382862E-03
+1.28482500E-03,-8.63587981E-03,-5.37266214E-03
+1.28485000E-03,-8.78473918E-03,-5.41181653E-03
+1.28487500E-03,-8.99038478E-03,-5.48495348E-03
+1.28490000E-03,-9.21512817E-03,-5.68105742E-03
+1.28492500E-03,-9.42359623E-03,-5.61121510E-03
+1.28495000E-03,-9.65094680E-03,-5.57734109E-03
+1.28497500E-03,-9.92557300E-03,-5.48225675E-03
+1.28500000E-03,-10.13826072E-03,-5.45837607E-03
+1.28502500E-03,-10.39802296E-03,-5.40089183E-03
+1.28505000E-03,-10.64894909E-03,-5.22217883E-03
+1.28507500E-03,-10.89384285E-03,-5.07022715E-03
+1.28510000E-03,-11.11281650E-03,-4.84051513E-03
+1.28512500E-03,-11.30787992E-03,-4.65441266E-03
+1.28515000E-03,-11.53552236E-03,-4.38113844E-03
+1.28517500E-03,-11.68426172E-03,-4.19704525E-03
+1.28520000E-03,-11.87438818E-03,-3.88927440E-03
+1.28522500E-03,-12.01969271E-03,-3.62567752E-03
+1.28525000E-03,-12.13187280E-03,-3.47675876E-03
+1.28527500E-03,-12.22949556E-03,-3.45465187E-03
+1.28530000E-03,-12.30533165E-03,-3.20121324E-03
+1.28532500E-03,-12.37040857E-03,-2.85773911E-03
+1.28535000E-03,-12.39370613E-03,-2.59309810E-03
+1.28537500E-03,-12.41741585E-03,-2.41955361E-03
+1.28540000E-03,-12.41198140E-03,-2.29927671E-03
+1.28542500E-03,-12.38184644E-03,-2.09901673E-03
+1.28545000E-03,-12.34712398E-03,-1.96429648E-03
+1.28547500E-03,-12.27048888E-03,-1.93222492E-03
+1.28550000E-03,-12.19726510E-03,-1.96052215E-03
+1.28552500E-03,-12.11525735E-03,-1.85961803E-03
+1.28555000E-03,-12.00062808E-03,-1.75181349E-03
+1.28557500E-03,-11.88691179E-03,-1.74232369E-03
+1.28560000E-03,-11.79072935E-03,-1.79872067E-03
+1.28562500E-03,-11.67188434E-03,-1.91404885E-03
+1.28565000E-03,-11.52675679E-03,-1.83996967E-03
+1.28567500E-03,-11.40444408E-03,-1.92151761E-03
+1.28570000E-03,-11.27298409E-03,-2.11649480E-03
+1.28572500E-03,-11.13609929E-03,-2.22568328E-03
+1.28575000E-03,-11.02233083E-03,-2.42226542E-03
+1.28577500E-03,-10.88604363E-03,-2.58386066E-03
+1.28580000E-03,-10.77216965E-03,-2.75328106E-03
+1.28582500E-03,-10.66222377E-03,-2.86604668E-03
+1.28585000E-03,-10.56956239E-03,-2.97862506E-03
+1.28587500E-03,-10.45540197E-03,-3.17641747E-03
+1.28590000E-03,-10.35574098E-03,-3.36594573E-03
+1.28592500E-03,-10.27790526E-03,-3.54211458E-03
+1.28595000E-03,-10.21710047E-03,-3.69048398E-03
+1.28597500E-03,-10.13625084E-03,-3.92459144E-03
+1.28600000E-03,-10.07036526E-03,-3.97038605E-03
+1.28602500E-03,-10.01598027E-03,-4.19247191E-03
+1.28605000E-03,-9.96338536E-03,-4.31846729E-03
+1.28607500E-03,-9.90679511E-03,-4.40122640E-03
+1.28610000E-03,-9.85878349E-03,-4.45810098E-03
+1.28612500E-03,-9.85772126E-03,-4.52658439E-03
+1.28615000E-03,-9.82335790E-03,-4.59730441E-03
+1.28617500E-03,-9.78957283E-03,-4.67180601E-03
+1.28620000E-03,-9.76048624E-03,-4.63412902E-03
+1.28622500E-03,-9.77671243E-03,-4.61565566E-03
+1.28625000E-03,-9.74560298E-03,-4.62415771E-03
+1.28627500E-03,-9.73442713E-03,-4.68657077E-03
+1.28630000E-03,-9.75528063E-03,-4.57636167E-03
+1.28632500E-03,-9.74647888E-03,-4.54745718E-03
+1.28635000E-03,-9.78215804E-03,-4.52731013E-03
+1.28637500E-03,-9.79114612E-03,-4.46454762E-03
+1.28640000E-03,-9.78611509E-03,-4.38067803E-03
+1.28642500E-03,-9.83354268E-03,-4.30257186E-03
+1.28645000E-03,-9.86978658E-03,-4.31574614E-03
+1.28647500E-03,-9.91168564E-03,-4.22519655E-03
+1.28650000E-03,-9.94535552E-03,-4.28010889E-03
+1.28652500E-03,-10.00050515E-03,-4.16887827E-03
+1.28655000E-03,-10.05038374E-03,-4.05150372E-03
+1.28657500E-03,-10.11583333E-03,-3.95385020E-03
+1.28660000E-03,-10.19667331E-03,-3.81428285E-03
+1.28662500E-03,-10.24561450E-03,-3.74939558E-03
+1.28665000E-03,-10.33261679E-03,-3.70322469E-03
+1.28667500E-03,-10.41350864E-03,-3.65494502E-03
+1.28670000E-03,-10.50151557E-03,-3.62123112E-03
+1.28672500E-03,-10.58751323E-03,-3.45854952E-03
+1.28675000E-03,-10.66268840E-03,-3.49110894E-03
+1.28677500E-03,-10.75108338E-03,-3.42726882E-03
+1.28680000E-03,-10.83267444E-03,-3.32274835E-03
+1.28682500E-03,-10.93349776E-03,-3.23817052E-03
+1.28685000E-03,-11.01214213E-03,-3.19190616E-03
+1.28687500E-03,-11.06066270E-03,-3.09970278E-03
+1.28690000E-03,-11.16246564E-03,-3.10422004E-03
+1.28692500E-03,-11.22754256E-03,-3.09092937E-03
+1.28695000E-03,-11.27197734E-03,-3.00662561E-03
+1.28697500E-03,-11.32000796E-03,-2.92192114E-03
+1.28700000E-03,-11.37564543E-03,-2.90267169E-03
+1.28702500E-03,-11.40389442E-03,-2.81782400E-03
+1.28705000E-03,-11.41645724E-03,-2.79562515E-03
+1.28707500E-03,-11.45271078E-03,-2.72508634E-03
+1.28710000E-03,-11.43633866E-03,-2.77896448E-03
+1.28712500E-03,-11.41138972E-03,-2.78815006E-03
+1.28715000E-03,-11.39761302E-03,-2.79836680E-03
+1.28717500E-03,-11.34736176E-03,-2.75114635E-03
+1.28720000E-03,-11.29781725E-03,-2.71808944E-03
+1.28722500E-03,-11.25040322E-03,-2.69957477E-03
+1.28725000E-03,-11.21354274E-03,-2.83493030E-03
+1.28727500E-03,-11.12143071E-03,-2.84242711E-03
+1.28730000E-03,-11.03542341E-03,-2.80261632E-03
+1.28732500E-03,-10.97243265E-03,-2.81584940E-03
+1.28735000E-03,-10.86323211E-03,-2.84660939E-03
+1.28737500E-03,-10.76154827E-03,-3.03889588E-03
+1.28740000E-03,-10.66606896E-03,-3.00306566E-03
+1.28742500E-03,-10.56724527E-03,-2.98826260E-03
+1.28745000E-03,-10.45466417E-03,-3.11091240E-03
+1.28747500E-03,-10.34594786E-03,-3.14972639E-03
+1.28750000E-03,-10.28415169E-03,-3.30568456E-03
+1.28752500E-03,-10.17408702E-03,-3.34660703E-03
+1.28755000E-03,-10.10239824E-03,-3.39866042E-03
+1.28757500E-03,-10.01924143E-03,-3.53262990E-03
+1.28760000E-03,-9.95398420E-03,-3.65544584E-03
+1.28762500E-03,-9.90104949E-03,-3.74568728E-03
+1.28765000E-03,-9.84610549E-03,-3.77696587E-03
+1.28767500E-03,-9.80255626E-03,-3.86238583E-03
+1.28770000E-03,-9.78128576E-03,-4.03107506E-03
+1.28772500E-03,-9.80071402E-03,-4.00618189E-03
+1.28775000E-03,-9.78613831E-03,-4.15124432E-03
+1.28777500E-03,-9.81469846E-03,-4.23868983E-03
+1.28780000E-03,-9.82642367E-03,-4.25492507E-03
+1.28782500E-03,-9.86461564E-03,-4.30423470E-03
+1.28785000E-03,-9.90263816E-03,-4.36995053E-03
+1.28787500E-03,-9.96930978E-03,-4.45639472E-03
+1.28790000E-03,-10.04066810E-03,-4.41267845E-03
+1.28792500E-03,-10.09318221E-03,-4.40402896E-03
+1.28795000E-03,-10.17710335E-03,-4.37486457E-03
+1.28797500E-03,-10.24863475E-03,-4.39962507E-03
+1.28800000E-03,-10.35475413E-03,-4.30427028E-03
+1.28802500E-03,-10.42450811E-03,-4.29773620E-03
+1.28805000E-03,-10.52827811E-03,-4.27436327E-03
+1.28807500E-03,-10.60768923E-03,-4.20638821E-03
+1.28810000E-03,-10.71338198E-03,-4.07891301E-03
+1.28812500E-03,-10.77745426E-03,-4.12926768E-03
+1.28815000E-03,-10.86236436E-03,-4.04836679E-03
+1.28817500E-03,-10.93406279E-03,-3.85134565E-03
+1.28820000E-03,-11.00455819E-03,-3.71566780E-03
+1.28822500E-03,-11.07097985E-03,-3.67605873E-03
+1.28825000E-03,-11.11175307E-03,-3.67174861E-03
+1.28827500E-03,-11.15891955E-03,-3.65946921E-03
+1.28830000E-03,-11.14007533E-03,-3.43023118E-03
+1.28832500E-03,-11.16803216E-03,-3.23651853E-03
+1.28835000E-03,-11.17920470E-03,-3.17307852E-03
+1.28837500E-03,-11.17719542E-03,-3.10899901E-03
+1.28840000E-03,-11.13379392E-03,-3.02382689E-03
+1.28842500E-03,-11.09949448E-03,-2.92222326E-03
+1.28845000E-03,-11.06517061E-03,-2.85632502E-03
+1.28847500E-03,-11.02072860E-03,-2.79903104E-03
+1.28850000E-03,-10.97069594E-03,-2.74660437E-03
+1.28852500E-03,-10.89827177E-03,-2.81717906E-03
+1.28855000E-03,-10.80294984E-03,-2.73814906E-03
+1.28857500E-03,-10.70775907E-03,-2.68869048E-03
+1.28860000E-03,-10.64974086E-03,-2.75480128E-03
+1.28862500E-03,-10.57119267E-03,-2.84620084E-03
+1.28865000E-03,-10.48244069E-03,-2.94096466E-03
+1.28867500E-03,-10.40425884E-03,-2.86641603E-03
+1.28870000E-03,-10.30228917E-03,-2.88515714E-03
+1.28872500E-03,-10.23284394E-03,-2.91768761E-03
+1.28875000E-03,-10.14691352E-03,-2.98913910E-03
+1.28877500E-03,-10.06163799E-03,-3.11317194E-03
+1.28880000E-03,-10.00977876E-03,-3.10635806E-03
+1.28882500E-03,-9.96088190E-03,-3.17993733E-03
+1.28885000E-03,-9.92620738E-03,-3.25898904E-03
+1.28887500E-03,-9.87429660E-03,-3.35472856E-03
+1.28890000E-03,-9.86555304E-03,-3.44856132E-03
+1.28892500E-03,-9.85906962E-03,-3.58764777E-03
+1.28895000E-03,-9.84469954E-03,-3.59721626E-03
+1.28897500E-03,-9.86012853E-03,-3.75063691E-03
+1.28900000E-03,-9.87696348E-03,-3.77590696E-03
+1.28902500E-03,-9.92148238E-03,-3.82561248E-03
+1.28905000E-03,-9.94917870E-03,-3.93618399E-03
+1.28907500E-03,-9.99057786E-03,-4.00396035E-03
+1.28910000E-03,-10.08134182E-03,-4.05798956E-03
+1.28912500E-03,-10.11601634E-03,-4.10453010E-03
+1.28915000E-03,-10.20098403E-03,-4.13634177E-03
+1.28917500E-03,-10.28170161E-03,-4.27323953E-03
+1.28920000E-03,-10.38040650E-03,-4.17851430E-03
+1.28922500E-03,-10.49319624E-03,-4.16172097E-03
+1.28925000E-03,-10.54064524E-03,-4.23362805E-03
+1.28927500E-03,-10.63242350E-03,-4.16025411E-03
+1.28930000E-03,-10.72503724E-03,-4.16407397E-03
+1.28932500E-03,-10.80798540E-03,-4.06480374E-03
+1.28935000E-03,-10.88799381E-03,-3.95914627E-03
