x-axis,1
second,Volt
-14.00000E-06,-3.81516534E-03
-13.95000E-06,-3.84783722E-03
-13.90000E-06,-3.82458383E-03
-13.85000E-06,-3.86134610E-03
-13.80000E-06,-3.84217707E-03
-13.75000E-06,-3.83559016E-03
-13.70000E-06,-3.85663384E-03
-13.65000E-06,-3.81170284E-03
-13.60000E-06,-3.85128765E-03
-13.55000E-06,-3.83996134E-03
-13.50000E-06,-3.87011559E-03
-13.45000E-06,-3.86539126E-03
-13.40000E-06,-3.81951541E-03
-13.35000E-06,-3.86826807E-03
-13.30000E-06,-3.82773237E-03
-13.25000E-06,-3.86228795E-03
-13.20000E-06,-3.84371667E-03
-13.15000E-06,-3.80990960E-03
-13.10000E-06,-3.85542628E-03
-13.05000E-06,-3.84120809E-03
-13.00000E-06,-3.85446936E-03
-12.95000E-06,-3.83303937E-03
-12.90000E-06,-3.81301593E-03
-12.85000E-06,-3.85436986E-03
-12.80000E-06,-3.78273504E-03
-12.75000E-06,-3.87016986E-03
-12.70000E-06,-3.84402459E-03
-12.65000E-06,-3.85564375E-03
-12.60000E-06,-3.86500797E-03
-12.55000E-06,-3.86063679E-03
-12.50000E-06,-3.83555398E-03
-12.45000E-06,-3.82980640E-03
-12.40000E-06,-3.87520512E-03
-12.35000E-06,-3.83829510E-03
-12.30000E-06,-3.84560037E-03
-12.25000E-06,-3.84652413E-03
-12.20000E-06,-3.88103448E-03
-12.15000E-06,-3.85313516E-03
-12.10000E-06,-3.83907677E-03
-12.05000E-06,-3.84687124E-03
-12.00000E-06,-3.83252303E-03
-11.95000E-06,-3.86508636E-03
-11.90000E-06,-3.82312564E-03
-11.85000E-06,-3.85549864E-03
-11.80000E-06,-3.87937089E-03
-11.75000E-06,-3.84031750E-03
-11.70000E-06,-3.83906170E-03
-11.65000E-06,-3.83439768E-03
-11.60000E-06,-3.86010538E-03
-11.55000E-06,-3.81347800E-03
-11.50000E-06,-3.86402353E-03
-11.45000E-06,-3.86529478E-03
-11.40000E-06,-3.83558413E-03
-11.35000E-06,-3.83351651E-03
-11.30000E-06,-3.84856763E-03
-11.25000E-06,-3.89837106E-03
-11.20000E-06,-3.82356660E-03
-11.15000E-06,-3.82773237E-03
-11.10000E-06,-3.81988061E-03
-11.05000E-06,-3.83487445E-03
-11.00000E-06,-3.84808785E-03
-10.95000E-06,-3.82194522E-03
-10.90000E-06,-3.85969758E-03
-10.85000E-06,-3.82069884E-03
-10.80000E-06,-3.85229281E-03
-10.75000E-06,-3.86365870E-03
-10.70000E-06,-3.84918648E-03
-10.65000E-06,-3.85649514E-03
-10.60000E-06,-3.82225954E-03
-10.55000E-06,-3.85773850E-03
-10.50000E-06,-3.85275488E-03
-10.45000E-06,-3.83645625E-03
-10.40000E-06,-3.85020409E-03
-10.35000E-06,-3.85422174E-03
-10.30000E-06,-3.82967675E-03
-10.25000E-06,-3.81662956E-03
-10.20000E-06,-3.84622525E-03
-10.15000E-06,-3.85890083E-03
-10.10000E-06,-3.85913941E-03
-10.05000E-06,-3.84481267E-03
-10.00000E-06,-3.86703036E-03
-9.95000E-06,-3.87119312E-03
-9.90000E-06,-3.84794614E-03
-9.85000E-06,-3.86286761E-03
-9.80000E-06,-3.85838789E-03
-9.75000E-06,-3.84665981E-03
-9.70000E-06,-3.83451565E-03
-9.65000E-06,-3.85554086E-03
-9.60000E-06,-3.84990220E-03
-9.55000E-06,-3.84549446E-03
-9.50000E-06,-3.83876885E-03
-9.45000E-06,-3.83351915E-03
-9.40000E-06,-3.83962289E-03
-9.35000E-06,-3.87484292E-03
-9.30000E-06,-3.83558413E-03
-9.25000E-06,-3.85151981E-03
-9.20000E-06,-3.85574588E-03
-9.15000E-06,-3.85577943E-03
-9.10000E-06,-3.81697931E-03
-9.05000E-06,-3.85022482E-03
-9.00000E-06,-3.81634915E-03
-8.95000E-06,-3.84017842E-03
-8.90000E-06,-3.83622748E-03
-8.85000E-06,-3.85897621E-03
-8.80000E-06,-3.82773237E-03
-8.75000E-06,-3.82798866E-03
-8.70000E-06,-3.83076596E-03
-8.65000E-06,-3.83511339E-03
-8.60000E-06,-3.86495294E-03
-8.55000E-06,-3.87745176E-03
-8.50000E-06,-3.83883217E-03
-8.45000E-06,-3.85766652E-03
-8.40000E-06,-3.82165577E-03
-8.35000E-06,-3.87982956E-03
-8.30000E-06,-3.87273611E-03
-8.25000E-06,-3.82947097E-03
-8.20000E-06,-3.84546469E-03
-8.15000E-06,-3.83695450E-03
-8.10000E-06,-3.84229466E-03
-8.05000E-06,-3.83321160E-03
-8.00000E-06,-3.85972434E-03
-7.95000E-06,-3.84859816E-03
-7.90000E-06,-3.84235798E-03
-7.85000E-06,-3.87183647E-03
-7.80000E-06,-3.82114885E-03
-7.75000E-06,-3.86246283E-03
-7.70000E-06,-3.85173162E-03
-7.65000E-06,-3.87101221E-03
-7.60000E-06,-3.83841307E-03
-7.55000E-06,-3.83822236E-03
-7.50000E-06,-3.88218814E-03
-7.45000E-06,-3.83250230E-03
-7.40000E-06,-3.82182198E-03
-7.35000E-06,-3.82728877E-03
-7.30000E-06,-3.84343589E-03
-7.25000E-06,-3.83852764E-03
-7.20000E-06,-3.86585032E-03
-7.15000E-06,-3.85128765E-03
-7.10000E-06,-3.86777547E-03
-7.05000E-06,-3.84343589E-03
-7.00000E-06,-3.83558413E-03
-6.95000E-06,-3.85519374E-03
-6.90000E-06,-3.84273864E-03
-6.85000E-06,-3.87710917E-03
-6.80000E-06,-3.85913941E-03
-6.75000E-06,-3.83764836E-03
-6.70000E-06,-3.86073968E-03
-6.65000E-06,-3.85355766E-03
-6.60000E-06,-3.84952116E-03
-6.55000E-06,-3.82821554E-03
-6.50000E-06,-3.84979026E-03
-6.45000E-06,-3.83130115E-03
-6.40000E-06,-3.83124273E-03
-6.35000E-06,-3.84879150E-03
-6.30000E-06,-3.81602238E-03
-6.25000E-06,-3.84366202E-03
-6.20000E-06,-3.84225547E-03
-6.15000E-06,-3.86211872E-03
-6.10000E-06,-3.84250045E-03
-6.05000E-06,-3.83526038E-03
-6.00000E-06,-3.88560201E-03
-5.95000E-06,-3.83636882E-03
-5.90000E-06,-3.83644759E-03
-5.85000E-06,-3.82623838E-03
-5.80000E-06,-3.84901424E-03
-5.75000E-06,-3.85370653E-03
-5.70000E-06,-3.85325275E-03
-5.65000E-06,-3.86344463E-03
-5.60000E-06,-3.81530780E-03
-5.55000E-06,-3.85617742E-03
-5.50000E-06,-3.86525558E-03
