x-axis,1,REF2
second,Volt,Volt
+848.27500E-06,-3.53014876E-03,
+848.30000E-06,-3.50602897E-03,
+848.32500E-06,-3.53757199E-03,
+848.35000E-06,-3.56569194E-03,
+848.37500E-06,-3.51170494E-03,
+848.40000E-06,-3.51757750E-03,
+848.42500E-06,-3.51963321E-03,
+848.45000E-06,-3.48435174E-03,
+848.47500E-06,-3.53905875E-03,
+848.50000E-06,-3.50386713E-03,
+848.52500E-06,-3.56966497E-03,
+848.55000E-06,-3.55476573E-03,
+848.57500E-06,-3.49588972E-03,
+848.60000E-06,-3.58853873E-03,
+848.62500E-06,-3.55722879E-03,
+848.65000E-06,-3.54206302E-03,
+848.67500E-06,-3.47047735E-03,
+848.70000E-06,-3.48498823E-03,
+848.72500E-06,-3.47246040E-03,
+848.75000E-06,-3.52135816E-03,
+848.77500E-06,-3.52472877E-03,
+848.80000E-06,-3.55158659E-03,
+848.82500E-06,-3.51915471E-03,
+848.85000E-06,-3.56379965E-03,
+848.87500E-06,-3.51154092E-03,
+848.90000E-06,-3.57292100E-03,
+848.92500E-06,-3.55145452E-03,
+848.95000E-06,-3.54753999E-03,
+848.97500E-06,-3.47943769E-03,
+849.00000E-06,-3.45865264E-03,
+849.02500E-06,-3.43459828E-03,
+849.05000E-06,-3.66737608E-03,
+849.07500E-06,-3.59367198E-03,
+849.10000E-06,-3.57417107E-03,
+849.12500E-06,-3.51980658E-03,
+849.15000E-06,-3.54525272E-03,
+849.17500E-06,-3.58847994E-03,
+849.20000E-06,-3.49762824E-03,
+849.22500E-06,-3.57795716E-03,
+849.25000E-06,-3.54152813E-03,
+849.27500E-06,-3.51498389E-03,
+849.30000E-06,-3.58373142E-03,
+849.32500E-06,-3.58770566E-03,
+849.35000E-06,-3.59262875E-03,
+849.37500E-06,-3.52072861E-03,
+849.40000E-06,-3.50909083E-03,
+849.42500E-06,-3.60575388E-03,
+849.45000E-06,-3.58312990E-03,
+849.47500E-06,-3.56310195E-03,
+849.50000E-06,-3.55172800E-03,
+849.52500E-06,-3.48437285E-03,
+849.55000E-06,-3.58579527E-03,
+849.57500E-06,-3.66433894E-03,
+849.60000E-06,-3.59066500E-03,
+849.62500E-06,-3.53982760E-03,
+849.65000E-06,-3.50657441E-03,
+849.67500E-06,-3.59593272E-03,
+849.70000E-06,-3.53245563E-03,
+849.72500E-06,-3.50236439E-03,
+849.75000E-06,-3.44549796E-03,
+849.77500E-06,-3.47216250E-03,
+849.80000E-06,-3.63678011E-03,
+849.82500E-06,-3.52497209E-03,
+849.85000E-06,-3.54072310E-03,
+849.87500E-06,-3.59273940E-03,
+849.90000E-06,-3.48158476E-03,
+849.92500E-06,-3.54282614E-03,
+849.95000E-06,-3.55216398E-03,
+849.97500E-06,-3.52891587E-03,
+850.00000E-06,-3.50241987E-03,
+850.02500E-06,-3.54664329E-03,
+850.05000E-06,-3.58650534E-03,
+850.07500E-06,-3.55419618E-03,
+850.10000E-06,-3.53091188E-03,
+850.12500E-06,-3.59834452E-03,
+850.15000E-06,-3.62065613E-03,
+850.17500E-06,-3.52305085E-03,
+850.20000E-06,-3.50560173E-03,
+850.22500E-06,-3.50910500E-03,
+850.25000E-06,-3.59303428E-03,
+850.27500E-06,-3.47564859E-03,
+850.30000E-06,-3.47584487E-03,
+850.32500E-06,-3.53712334E-03,
+850.35000E-06,-3.52214149E-03,
+850.37500E-06,-3.56858314E-03,
+850.40000E-06,-3.47675876E-03,
+850.42500E-06,-3.46263954E-03,
+850.45000E-06,-3.51463383E-03,
+850.47500E-06,-3.64651142E-03,
+850.50000E-06,-3.61292626E-03,
+850.52500E-06,-3.51075066E-03,
+850.55000E-06,-3.53029017E-03,
+850.57500E-06,-3.53552894E-03,
+850.60000E-06,-3.52369941E-03,
+850.62500E-06,-3.55272902E-03,
+850.65000E-06,-3.50918912E-03,
+850.67500E-06,-3.57917165E-03,
+850.70000E-06,-3.47610056E-03,
+850.72500E-06,-3.48525266E-03,
+850.75000E-06,-3.51599788E-03,
+850.77500E-06,-3.51550460E-03,
+850.80000E-06,-3.55539650E-03,
+850.82500E-06,-3.52901266E-03,
+850.85000E-06,-3.49879479E-03,
+850.87500E-06,-3.53852206E-03,
+850.90000E-06,-3.56534369E-03,
+850.92500E-06,-3.58640885E-03,
+850.95000E-06,-3.54934544E-03,
+850.97500E-06,-3.52928070E-03,
+851.00000E-06,-3.48105109E-03,
+851.02500E-06,-3.49862262E-03,
+851.05000E-06,-3.58678423E-03,
+851.07500E-06,-3.57554204E-03,
+851.10000E-06,-3.46550119E-03,
+851.12500E-06,-3.51038161E-03,
+851.15000E-06,-3.49183890E-03,
+851.17500E-06,-3.59610549E-03,
+851.20000E-06,-3.59588930E-03,
+851.22500E-06,-3.52804330E-03,
+851.25000E-06,-3.55398090E-03,
+851.27500E-06,-3.64457330E-03,
+851.30000E-06,-3.67016084E-03,
+851.32500E-06,-3.55457035E-03,
+851.35000E-06,-3.50887163E-03,
+851.37500E-06,-3.51308044E-03,
+851.40000E-06,-3.49402908E-03,
+851.42500E-06,-3.59110913E-03,
+851.45000E-06,-3.58920960E-03,
+851.47500E-06,-3.61062391E-03,
+851.50000E-06,-3.55841705E-03,
+851.52500E-06,-3.54321329E-03,
+851.55000E-06,-3.51629426E-03,
+851.57500E-06,-3.52545421E-03,
+851.60000E-06,-3.48932157E-03,
+851.62500E-06,-3.48989324E-03,
+851.65000E-06,-3.52150982E-03,
+851.67500E-06,-3.62772298E-03,
+851.70000E-06,-3.55774437E-03,
+851.72500E-06,-3.46541435E-03,
+851.75000E-06,-3.52815003E-03,
+851.77500E-06,-3.53773330E-03,
+851.80000E-06,-3.54900353E-03,
+851.82500E-06,-3.53967383E-03,
+851.85000E-06,-3.53462591E-03,
+851.87500E-06,-3.60630445E-03,
+851.90000E-06,-3.47934181E-03,
+851.92500E-06,-3.52829295E-03,
+851.95000E-06,-3.47047735E-03,
+851.97500E-06,-3.41698333E-03,
+852.00000E-06,-3.46522199E-03,
+852.02500E-06,-3.52147213E-03,
+852.05000E-06,-3.49375169E-03,
+852.07500E-06,-3.51691628E-03,
+852.10000E-06,-3.56963361E-03,
+852.12500E-06,-3.56387985E-03,
+852.15000E-06,-3.50840429E-03,
+852.17500E-06,-3.54522890E-03,
+852.20000E-06,-3.56507776E-03,
+852.22500E-06,-3.59173899E-03,
+852.25000E-06,-3.50303315E-03,
+852.27500E-06,-3.49321982E-03,
+852.30000E-06,-3.53894206E-03,
+852.32500E-06,-3.55653018E-03,
+852.35000E-06,-3.53354288E-03,
+852.37500E-06,-3.55841705E-03,
+852.40000E-06,-3.58530682E-03,
+852.42500E-06,-3.56783599E-03,
+852.45000E-06,-3.52513280E-03,
+852.47500E-06,-3.46182545E-03,
+852.50000E-06,-3.50842147E-03,
+852.52500E-06,-3.53314760E-03,
+852.55000E-06,-3.51818022E-03,
+852.57500E-06,-3.53736545E-03,
+852.60000E-06,-3.48393083E-03,
+852.62500E-06,-3.46770525E-03,
+852.65000E-06,-3.51996578E-03,
+852.67500E-06,-3.59927077E-03,
+852.70000E-06,-3.67916159E-03,
+852.72500E-06,-3.63559306E-03,
+852.75000E-06,-3.58520431E-03,
+852.77500E-06,-3.52236823E-03,
+852.80000E-06,-3.53766787E-03,
+852.82500E-06,-3.58538823E-03,
+852.85000E-06,-3.56744704E-03,
+852.87500E-06,-3.57506957E-03,
+852.90000E-06,-3.59126471E-03,
+852.92500E-06,-3.48493336E-03,
+852.95000E-06,-3.55213564E-03,
+852.97500E-06,-3.50165222E-03,
+853.00000E-06,-3.63718293E-03,
+853.02500E-06,-3.57541993E-03,
+853.05000E-06,-3.48304016E-03,
+853.07500E-06,-3.53774385E-03,
+853.10000E-06,-3.59210774E-03,
+853.12500E-06,-3.59624298E-03,
+853.15000E-06,-3.52918874E-03,
+853.17500E-06,-3.59436003E-03,
+853.20000E-06,-3.57467972E-03,
+853.22500E-06,-3.50300661E-03,
+853.25000E-06,-3.53189572E-03,
+853.27500E-06,-3.59217045E-03,
+853.30000E-06,-3.55397637E-03,
+853.32500E-06,-3.48037811E-03,
+853.35000E-06,-3.51127288E-03,
+853.37500E-06,-3.51391352E-03,
+853.40000E-06,-3.55245132E-03,
+853.42500E-06,-3.56598772E-03,
+853.45000E-06,-3.61511102E-03,
+853.47500E-06,-3.60102225E-03,
+853.50000E-06,-3.53400781E-03,
+853.52500E-06,-3.59563905E-03,
+853.55000E-06,-3.59991118E-03,
+853.57500E-06,-3.59790793E-03,
+853.60000E-06,-3.57140560E-03,
+853.62500E-06,-3.54397310E-03,
+853.65000E-06,-3.49937429E-03,
+853.67500E-06,-3.56761529E-03,
+853.70000E-06,-3.56113699E-03,
+853.72500E-06,-3.59840904E-03,
+853.75000E-06,-3.66328817E-03,
+853.77500E-06,-3.60523830E-03,
+853.80000E-06,-3.51886647E-03,
+853.82500E-06,-3.45205344E-03,
+853.85000E-06,-3.51401151E-03,
+853.87500E-06,-3.50039371E-03,
+853.90000E-06,-3.45016024E-03,
+853.92500E-06,-3.52193646E-03,
+853.95000E-06,-3.54003143E-03,
+853.97500E-06,-3.48304016E-03,
+854.00000E-06,-3.56012632E-03,
+854.02500E-06,-3.54289067E-03,
+854.05000E-06,-3.57830842E-03,
+854.07500E-06,-3.57480877E-03,
+854.10000E-06,-3.47996233E-03,
+854.12500E-06,-3.56390095E-03,
+854.15000E-06,-3.51176434E-03,
+854.17500E-06,-3.57971769E-03,
+854.20000E-06,-3.59156622E-03,
+854.22500E-06,-3.59513763E-03,
+854.25000E-06,-3.44535172E-03,
+854.27500E-06,-3.46223702E-03,
+854.30000E-06,-3.52371931E-03,
+854.32500E-06,-3.60173834E-03,
+854.35000E-06,-3.50885294E-03,
+854.37500E-06,-3.44550851E-03,
+854.40000E-06,-3.43244247E-03,
+854.42500E-06,-3.51291401E-03,
+854.45000E-06,-3.53728284E-03,
+854.47500E-06,-3.53957283E-03,
+854.50000E-06,-3.54240282E-03,
+854.52500E-06,-3.50845012E-03,
+854.55000E-06,-3.49704722E-03,
+854.57500E-06,-3.57177887E-03,
+854.60000E-06,-3.48411445E-03,
+854.62500E-06,-3.57512777E-03,
+854.65000E-06,-3.59561553E-03,
+854.67500E-06,-3.61622571E-03,
+854.70000E-06,-3.67893455E-03,
+854.72500E-06,-3.62122177E-03,
+854.75000E-06,-3.55990984E-03,
+854.77500E-06,-3.59432596E-03,
+854.80000E-06,-3.60585399E-03,
+854.82500E-06,-3.54740702E-03,
+854.85000E-06,-3.48984439E-03,
+854.87500E-06,-3.51826103E-03,
+854.90000E-06,-3.55212780E-03,
+854.92500E-06,-3.49886263E-03,
+854.95000E-06,-3.47072308E-03,
+854.97500E-06,-3.51082694E-03,
+855.00000E-06,-3.57526405E-03,
+855.02500E-06,-3.55172166E-03,
+855.05000E-06,-3.60163402E-03,
+855.07500E-06,-3.52525069E-03,
+855.10000E-06,-3.54241850E-03,
+855.12500E-06,-3.52273607E-03,
+855.15000E-06,-3.58062132E-03,
+855.17500E-06,-3.59216261E-03,
+855.20000E-06,-3.63666976E-03,
+855.22500E-06,-3.59173115E-03,
+855.25000E-06,-3.53963705E-03,
+855.27500E-06,-3.50020617E-03,
+855.30000E-06,-3.51242646E-03,
+855.32500E-06,-3.53593116E-03,
+855.35000E-06,-3.57953558E-03,
+855.37500E-06,-3.52935035E-03,
+855.40000E-06,-3.47846954E-03,
+855.42500E-06,-3.56132091E-03,
+855.45000E-06,-3.58889693E-03,
+855.47500E-06,-3.54058018E-03,
+855.50000E-06,-3.47026599E-03,
+855.52500E-06,-3.47680097E-03,
+855.55000E-06,-3.55542424E-03,
+855.57500E-06,-3.52619804E-03,
+855.60000E-06,-3.55723632E-03,
+855.62500E-06,-3.53258709E-03,
+855.65000E-06,-3.50354150E-03,
+855.67500E-06,-3.53067640E-03,
+855.70000E-06,-3.53612925E-03,
+855.72500E-06,-3.50920118E-03,
+855.75000E-06,-3.58354268E-03,
+855.77500E-06,-3.58724615E-03,
+855.80000E-06,-3.50020285E-03,
+855.82500E-06,-3.56007084E-03,
+855.85000E-06,-3.57133836E-03,
+855.87500E-06,-3.49470326E-03,
+855.90000E-06,-3.50376462E-03,
+855.92500E-06,-3.57329427E-03,
+855.95000E-06,-3.56776574E-03,
+855.97500E-06,-3.55046074E-03,
+856.00000E-06,-3.55091301E-03,
+856.02500E-06,-3.55079994E-03,
+856.05000E-06,-3.61198102E-03,
+856.07500E-06,-3.66239057E-03,
+856.10000E-06,-3.59732661E-03,
+856.12500E-06,-3.56883490E-03,
+856.15000E-06,-3.55035883E-03,
+856.17500E-06,-3.55107462E-03,
+856.20000E-06,-3.53200728E-03,
+856.22500E-06,-3.59438385E-03,
+856.25000E-06,-3.58740957E-03,
+856.27500E-06,-3.49368596E-03,
+856.30000E-06,-3.54585423E-03,
+856.32500E-06,-3.58791792E-03,
+856.35000E-06,-3.63581798E-03,
+856.37500E-06,-3.56332748E-03,
+856.40000E-06,-3.55973496E-03,
+856.42500E-06,-3.56413312E-03,
+856.45000E-06,-3.53485989E-03,
+856.47500E-06,-3.59126652E-03,
+856.50000E-06,-3.55564404E-03,
+856.52500E-06,-3.58014765E-03,
+856.55000E-06,-3.50678004E-03,
+856.57500E-06,-3.50883545E-03,
+856.60000E-06,-3.54190502E-03,
+856.62500E-06,-3.55814116E-03,
+856.65000E-06,-3.57060991E-03,
+856.67500E-06,-3.56208072E-03,
+856.70000E-06,-3.58664102E-03,
+856.72500E-06,-3.55911535E-03,
+856.75000E-06,-3.53667107E-03,
+856.77500E-06,-3.52279608E-03,
+856.80000E-06,-3.49853790E-03,
+856.82500E-06,-3.55346591E-03,
+856.85000E-06,-3.57994262E-03,
+856.87500E-06,-3.66991933E-03,
+856.90000E-06,-3.55494875E-03,
+856.92500E-06,-3.61159086E-03,
+856.95000E-06,-3.58982408E-03,
+856.97500E-06,-3.53083319E-03,
+857.00000E-06,-3.48397425E-03,
+857.02500E-06,-3.42561352E-03,
+857.05000E-06,-3.54290695E-03,
+857.07500E-06,-3.54585423E-03,
+857.10000E-06,-3.48701862E-03,
+857.12500E-06,-3.52772942E-03,
+857.15000E-06,-3.53847834E-03,
+857.17500E-06,-3.47605623E-03,
+857.20000E-06,-3.49620721E-03,
+857.22500E-06,-3.52726238E-03,
+857.25000E-06,-3.55776427E-03,
+857.27500E-06,-3.44691446E-03,
+857.30000E-06,-3.44851006E-03,
+857.32500E-06,-3.51403594E-03,
+857.35000E-06,-3.43341997E-03,
+857.37500E-06,-3.45682366E-03,
+857.40000E-06,-3.51249732E-03,
+857.42500E-06,-3.45328723E-03,
+857.45000E-06,-3.40174339E-03,
+857.47500E-06,-3.50383758E-03,
+857.50000E-06,-3.55070044E-03,
+857.52500E-06,-3.46750987E-03,
+857.55000E-06,-3.39249450E-03,
+857.57500E-06,-3.41409906E-03,
+857.60000E-06,-3.34933300E-03,
+857.62500E-06,-3.29124303E-03,
+857.65000E-06,-3.30899517E-03,
+857.67500E-06,-3.31699339E-03,
+857.70000E-06,-3.29924999E-03,
+857.72500E-06,-3.26276338E-03,
+857.75000E-06,-3.36829783E-03,
+857.77500E-06,-3.42073052E-03,
+857.80000E-06,-3.31130566E-03,
+857.82500E-06,-3.30891557E-03,
+857.85000E-06,-3.33337938E-03,
+857.87500E-06,-3.38714114E-03,
+857.90000E-06,-3.36236798E-03,
+857.92500E-06,-3.40421187E-03,
+857.95000E-06,-3.49850021E-03,
+857.97500E-06,-3.48974942E-03,
+858.00000E-06,-3.58251934E-03,
+858.02500E-06,-3.60825764E-03,
+858.05000E-06,-3.66772643E-03,
+858.07500E-06,-3.63090785E-03,
+858.10000E-06,-3.67702447E-03,
+858.12500E-06,-3.84779112E-03,
+858.15000E-06,-3.88659184E-03,
+858.17500E-06,-3.94517208E-03,
+858.20000E-06,-4.00432940E-03,
+858.22500E-06,-4.01448223E-03,
+858.25000E-06,-4.09978761E-03,
+858.27500E-06,-4.05820001E-03,
+858.30000E-06,-4.14526985E-03,
+858.32500E-06,-4.27319099E-03,
+858.35000E-06,-4.21710577E-03,
+858.37500E-06,-4.28951788E-03,
+858.40000E-06,-4.25407360E-03,
+858.42500E-06,-4.25904735E-03,
+858.45000E-06,-4.30273407E-03,
+858.47500E-06,-4.34632372E-03,
+858.50000E-06,-4.33510685E-03,
+858.52500E-06,-4.12530400E-03,
+858.55000E-06,-4.07315111E-03,
+858.57500E-06,-4.10489945E-03,
+858.60000E-06,-4.03577473E-03,
+858.62500E-06,-3.89316511E-03,
+858.65000E-06,-3.90659628E-03,
+858.67500E-06,-3.79328703E-03,
+858.70000E-06,-3.69185798E-03,
+858.72500E-06,-3.55104326E-03,
+858.75000E-06,-3.44400577E-03,
+858.77500E-06,-3.24114765E-03,
+858.80000E-06,-3.13293004E-03,
+858.82500E-06,-3.03495360E-03,
+858.85000E-06,-2.98132692E-03,
+858.87500E-06,-2.88474648E-03,
+858.90000E-06,-2.76702851E-03,
+858.92500E-06,-2.59055363E-03,
+858.95000E-06,-2.55032917E-03,
+858.97500E-06,-2.52089282E-03,
+859.00000E-06,-2.45174850E-03,
+859.02500E-06,-2.35371296E-03,
+859.05000E-06,-2.37940513E-03,
+859.07500E-06,-2.25598195E-03,
+859.10000E-06,-2.21685922E-03,
+859.12500E-06,-2.21419596E-03,
+859.15000E-06,-2.31944940E-03,
+859.17500E-06,-2.30673975E-03,
+859.20000E-06,-2.37689866E-03,
+859.22500E-06,-2.42784219E-03,
+859.25000E-06,-2.57660507E-03,
+859.27500E-06,-2.64086097E-03,
+859.30000E-06,-2.71174562E-03,
+859.32500E-06,-2.90515072E-03,
+859.35000E-06,-3.06705200E-03,
+859.37500E-06,-3.28039733E-03,
+859.40000E-06,-3.30165003E-03,
+859.42500E-06,-3.51595114E-03,
+859.45000E-06,-3.71133537E-03,
+859.47500E-06,-3.80050162E-03,
+859.50000E-06,-3.98437320E-03,
+859.52500E-06,-4.01322944E-03,
+859.55000E-06,-4.25454275E-03,
+859.57500E-06,-4.46009066E-03,
+859.60000E-06,-4.50445217E-03,
+859.62500E-06,-4.55953908E-03,
+859.65000E-06,-4.62906271E-03,
+859.67500E-06,-4.73561597E-03,
+859.70000E-06,-4.88036813E-03,
+859.72500E-06,-4.87388622E-03,
+859.75000E-06,-4.81523543E-03,
+859.77500E-06,-4.85976218E-03,
+859.80000E-06,-4.89035875E-03,
+859.82500E-06,-4.91520095E-03,
+859.85000E-06,-4.92142266E-03,
+859.87500E-06,-4.64592117E-03,
+859.90000E-06,-4.62019855E-03,
+859.92500E-06,-4.60694467E-03,
+859.95000E-06,-4.53783924E-03,
+859.97500E-06,-4.37125517E-03,
+860.00000E-06,-4.23510365E-03,
+860.02500E-06,-4.15286766E-03,
+860.05000E-06,-3.96473962E-03,
+860.07500E-06,-3.81041414E-03,
+860.10000E-06,-3.63883733E-03,
+860.12500E-06,-3.58491305E-03,
+860.15000E-06,-3.36617940E-03,
+860.17500E-06,-3.27080260E-03,
+860.20000E-06,-3.24783701E-03,
+860.22500E-06,-3.09238658E-03,
+860.25000E-06,-2.88640088E-03,
+860.27500E-06,-2.82423264E-03,
+860.30000E-06,-2.76020288E-03,
+860.32500E-06,-2.74710005E-03,
+860.35000E-06,-2.65893965E-03,
+860.37500E-06,-2.56923399E-03,
+860.40000E-06,-2.52572455E-03,
+860.42500E-06,-2.53805671E-03,
+860.45000E-06,-2.60842668E-03,
+860.47500E-06,-2.67901977E-03,
+860.50000E-06,-2.70967393E-03,
+860.52500E-06,-2.65012795E-03,
+860.55000E-06,-2.70363976E-03,
+860.57500E-06,-2.84132417E-03,
+860.60000E-06,-2.87877533E-03,
+860.62500E-06,-2.84689552E-03,
+860.65000E-06,-3.03234160E-03,
+860.67500E-06,-3.08454213E-03,
+860.70000E-06,-3.11243715E-03,
+860.72500E-06,-3.25567814E-03,
+860.75000E-06,-3.39080150E-03,
+860.77500E-06,-3.46298296E-03,
+860.80000E-06,-3.45530766E-03,
+860.82500E-06,-3.56469845E-03,
+860.85000E-06,-3.69916995E-03,
+860.87500E-06,-3.77495297E-03,
+860.90000E-06,-3.74509420E-03,
+860.92500E-06,-3.86792491E-03,
+860.95000E-06,-3.90218486E-03,
+860.97500E-06,-3.92516221E-03,
+861.00000E-06,-4.02583176E-03,
+861.02500E-06,-4.07487154E-03,
+861.05000E-06,-4.13564105E-03,
+861.07500E-06,-4.07146445E-03,
+861.10000E-06,-4.06096699E-03,
+861.12500E-06,-4.06920160E-03,
+861.15000E-06,-4.05780322E-03,
+861.17500E-06,-4.04181312E-03,
+861.20000E-06,-4.04609459E-03,
+861.22500E-06,-3.96803244E-03,
+861.25000E-06,-4.03685565E-03,
+861.27500E-06,-3.98995661E-03,
+861.30000E-06,-3.90879521E-03,
+861.32500E-06,-3.86547271E-03,
+861.35000E-06,-3.79361900E-03,
+861.37500E-06,-3.71128261E-03,
+861.40000E-06,-3.78204876E-03,
+861.42500E-06,-3.61989572E-03,
+861.45000E-06,-3.58951383E-03,
+861.47500E-06,-3.56220103E-03,
+861.50000E-06,-3.55513810E-03,
+861.52500E-06,-3.43155180E-03,
+861.55000E-06,-3.48855151E-03,
+861.57500E-06,-3.52442967E-03,
+861.60000E-06,-3.36467666E-03,
+861.62500E-06,-3.36324327E-03,
