x-axis,1
second,Volt
+39.660000E-06,-3.161923162E-03
+39.662500E-06,-3.184045294E-03
+39.665000E-06,-3.196608108E-03
+39.667500E-06,-3.201936599E-03
+39.670000E-06,-3.228015143E-03
+39.672500E-06,-3.234296550E-03
+39.675000E-06,-3.245632032E-03
+39.677500E-06,-3.269756494E-03
+39.680000E-06,-3.296932701E-03
+39.682500E-06,-3.311724013E-03
+39.685000E-06,-3.319088005E-03
+39.687500E-06,-3.309721682E-03
+39.690000E-06,-3.349831617E-03
+39.692500E-06,-3.341080468E-03
+39.695000E-06,-3.309673433E-03
+39.697500E-06,-3.330842649E-03
+39.700000E-06,-3.348685705E-03
+39.702500E-06,-3.353320617E-03
+39.705000E-06,-3.362813593E-03
+39.707500E-06,-3.403457282E-03
+39.710000E-06,-3.418218437E-03
+39.712500E-06,-3.406493949E-03
+39.715000E-06,-3.411774190E-03
+39.717500E-06,-3.430214327E-03
+39.720000E-06,-3.441987064E-03
+39.722500E-06,-3.451335294E-03
+39.725000E-06,-3.465240031E-03
+39.727500E-06,-3.498649396E-03
+39.730000E-06,-3.496242981E-03
+39.732500E-06,-3.477528429E-03
+39.735000E-06,-3.504137711E-03
+39.737500E-06,-3.543843561E-03
+39.740000E-06,-3.563061711E-03
+39.742500E-06,-3.570359361E-03
+39.745000E-06,-3.548366898E-03
+39.747500E-06,-3.588347164E-03
+39.750000E-06,-3.611325714E-03
+39.752500E-06,-3.593193165E-03
+39.755000E-06,-3.628167605E-03
+39.757500E-06,-3.658573475E-03
+39.760000E-06,-3.667713630E-03
+39.762500E-06,-3.675415365E-03
+39.765000E-06,-3.693258421E-03
+39.767500E-06,-3.705402072E-03
+39.770000E-06,-3.697537497E-03
+39.772500E-06,-3.688783333E-03
+39.775000E-06,-3.710793890E-03
+39.777500E-06,-3.757348071E-03
+39.780000E-06,-3.768216142E-03
+39.782500E-06,-3.761627148E-03
+39.785000E-06,-3.780778956E-03
+39.787500E-06,-3.820128970E-03
+39.790000E-06,-3.812526749E-03
+39.792500E-06,-3.822779645E-03
+39.795000E-06,-3.831030212E-03
+39.797500E-06,-3.849841261E-03
+39.800000E-06,-3.848840096E-03
+39.802500E-06,-3.872789656E-03
+39.805000E-06,-3.922214649E-03
+39.807500E-06,-3.921213484E-03
+39.810000E-06,-3.935259953E-03
+39.812500E-06,-3.962698513E-03
+39.815000E-06,-3.938574051E-03
+39.817500E-06,-3.984543214E-03
+39.820000E-06,-4.025753828E-03
+39.822500E-06,-4.024508402E-03
+39.825000E-06,-4.058677688E-03
+39.827500E-06,-4.051910776E-03
+39.830000E-06,-4.069238172E-03
+39.832500E-06,-4.063442269E-03
+39.835000E-06,-4.057160862E-03
+39.837500E-06,-4.062745676E-03
+39.840000E-06,-4.123557415E-03
+39.842500E-06,-4.171016264E-03
+39.845000E-06,-4.176507595E-03
+39.847500E-06,-4.180364493E-03
+39.850000E-06,-4.197206384E-03
+39.852500E-06,-4.207766867E-03
+39.855000E-06,-4.230890165E-03
+39.857500E-06,-4.240386156E-03
+39.860000E-06,-4.251947805E-03
+39.862500E-06,-4.269790861E-03
+39.865000E-06,-4.325786754E-03
+39.867500E-06,-4.355327159E-03
+39.870000E-06,-4.350046917E-03
+39.872500E-06,-4.341163084E-03
+39.875000E-06,-4.365963031E-03
+39.877500E-06,-4.399984555E-03
+39.880000E-06,-4.421482467E-03
+39.882500E-06,-4.434045281E-03
+39.885000E-06,-4.472243352E-03
+39.887500E-06,-4.504754081E-03
+39.890000E-06,-4.521984978E-03
+39.892500E-06,-4.527488371E-03
+39.895000E-06,-4.572236234E-03
+39.897500E-06,-4.582407710E-03
+39.900000E-06,-4.568843731E-03
+39.902500E-06,-4.584180858E-03
+39.905000E-06,-4.635936877E-03
+39.907500E-06,-4.660290523E-03
+39.910000E-06,-4.679020152E-03
+39.912500E-06,-4.691582966E-03
+39.915000E-06,-4.723035234E-03
+39.917500E-06,-4.756764249E-03
+39.920000E-06,-4.768120840E-03
+39.922500E-06,-4.792245302E-03
+39.925000E-06,-4.828091238E-03
+39.927500E-06,-4.853057042E-03
+39.930000E-06,-4.870306032E-03
+39.932500E-06,-4.886306582E-03
+39.935000E-06,-4.937993243E-03
+39.937500E-06,-4.961683466E-03
+39.940000E-06,-4.968531798E-03
+39.942500E-06,-4.988377184E-03
+39.945000E-06,-5.003084059E-03
+39.947500E-06,-5.027208522E-03
+39.950000E-06,-5.034198585E-03
+39.952500E-06,-5.068467384E-03
+39.955000E-06,-5.111267197E-03
+39.957500E-06,-5.113730907E-03
+39.960000E-06,-5.143241156E-03
+39.962500E-06,-5.175251303E-03
+39.965000E-06,-5.200376931E-03
+39.967500E-06,-5.209607553E-03
+39.970000E-06,-5.244310593E-03
+39.972500E-06,-5.297821666E-03
+39.975000E-06,-5.311421832E-03
+39.977500E-06,-5.351130698E-03
+39.980000E-06,-5.365952165E-03
+39.982500E-06,-5.391334115E-03
+39.985000E-06,-5.420482497E-03
+39.987500E-06,-5.456424931E-03
+39.990000E-06,-5.483040244E-03
+39.992500E-06,-5.493642945E-03
+39.995000E-06,-5.525794823E-03
+39.997500E-06,-5.561480935E-03
+40.000000E-06,-5.596636308E-03
+40.002500E-06,-5.645415971E-03
+40.005000E-06,-5.651166640E-03
+40.007500E-06,-5.646356825E-03
+40.010000E-06,-5.696608081E-03
+40.012500E-06,-5.706502126E-03
+40.015000E-06,-5.740577930E-03
+40.017500E-06,-5.778070360E-03
+40.020000E-06,-5.804884701E-03
+40.022500E-06,-5.845163507E-03
